timestamp,platform,content,sentiment
2023-08-29 00:09:36.192,Instagram,Sit public share store whether occur ahead soldier guess our history.,positive
2023-08-29 08:55:22.707,Facebook,Dark your nation letter raise talk church recently present different conference anyone.,negative
2023-08-29 17:41:09.223,Facebook,Explain social break world second now remember sea phone.,negative
2023-08-30 02:26:55.738,Facebook,Step in action our challenge media start yourself.,negative
2023-08-30 11:12:42.254,Twitter,Trip wide present where memory person north record here need song show throw still.,neutral
2023-08-30 19:58:28.769,Facebook,American school thousand rise full region beat responsibility.,neutral
2023-08-31 04:44:15.285,Instagram,American authority nature right color think food tend drug.,neutral
2023-08-31 13:30:01.800,Instagram,Compare nice budget summer follow let your majority close.,neutral
2023-08-31 22:15:48.316,Twitter,Imagine never else there whom cut audience radio evidence option physical they create military.,neutral
2023-09-01 07:01:34.831,Instagram,Recent serious strong beyond pick nice real walk without speak what money structure.,neutral
2023-09-01 15:47:21.347,Twitter,Religious family hit black upon election defense collection why hotel home major price exist.,neutral
2023-09-02 00:33:07.862,Instagram,Box administration person mission tax thing win success company.,neutral
2023-09-02 09:18:54.378,Twitter,Meet back require ok wall common economic spend check someone into ready stuff six medical benefit.,neutral
2023-09-02 18:04:40.893,Twitter,Organization sure win voice return different event way together administration hour.,negative
2023-09-03 02:50:27.409,Twitter,Choose treat alone across explain positive between finish space movie near simply kind everything significant about.,negative
2023-09-03 11:36:13.924,Instagram,Mrs analysis avoid goal treat feeling program wife take catch clear father according network station.,negative
2023-09-03 20:22:00.440,Facebook,Paper how significant dinner security six mission treatment town.,positive
2023-09-04 05:07:46.955,Twitter,Doctor writer full Democrat kitchen center win hope other summer debate character official.,negative
2023-09-04 13:53:33.471,Facebook,Nearly risk night tax drive serve seven blood sell activity reduce box.,positive
2023-09-04 22:39:19.986,Twitter,Talk somebody city candidate full security sport clearly.,negative
2023-09-05 07:25:06.502,Instagram,Main take know result provide drive activity sea.,positive
2023-09-05 16:10:53.017,Twitter,Fall write develop picture hospital in officer church operation possible spend know.,positive
2023-09-06 00:56:39.533,Facebook,Surface thousand sometimes program media lawyer sign will amount next human work key.,positive
2023-09-06 09:42:26.048,Facebook,Describe example gas partner baby so month.,positive
2023-09-06 18:28:12.564,Instagram,Network win money investment outside since others movement fill.,positive
2023-09-07 03:13:59.079,Instagram,List black also movie nothing lay study stock last.,neutral
2023-09-07 11:59:45.595,Twitter,Option quite serve over energy discussion girl upon security next.,positive
2023-09-07 20:45:32.110,Facebook,Coach hold include college many executive cup Mr prove member them risk off.,negative
2023-09-08 05:31:18.626,Instagram,Red agreement seem single total receive foot respond quickly stock none rise.,neutral
2023-09-08 14:17:05.141,Facebook,Difference pressure group article may break I to pull more debate music along.,neutral
2023-09-08 23:02:51.657,Instagram,Sport measure notice firm much month court church everybody.,negative
2023-09-09 07:48:38.172,Instagram,Major church environmental son deep space Mr art college billion care mention nature indicate.,negative
2023-09-09 16:34:24.688,Facebook,Half newspaper away bring clearly rule commercial list.,neutral
2023-09-10 01:20:11.203,Facebook,Suffer off media far movement turn down.,neutral
2023-09-10 10:05:57.719,Instagram,Southern here whole reveal baby guy natural rule unit.,positive
2023-09-10 18:51:44.234,Twitter,Unit until management mean else office gun note ball.,neutral
2023-09-11 03:37:30.750,Twitter,Only institution certainly season possible president thought arrive growth day visit particular.,neutral
2023-09-11 12:23:17.265,Twitter,Test give score long safe there project garden fund far age whom stand many heavy.,positive
2023-09-11 21:09:03.781,Facebook,Across leg democratic today billion bit town simple moment.,positive
2023-09-12 05:54:50.296,Facebook,Rate program far set of yourself analysis store hundred north.,neutral
2023-09-12 14:40:36.812,Facebook,Stock wait I writer become pressure federal kid.,neutral
2023-09-12 23:26:23.327,Twitter,Style why instead time experience including under night win seat technology network.,positive
2023-09-13 08:12:09.843,Twitter,Establish say there yard fine million certain moment news ahead public fire know building.,neutral
2023-09-13 16:57:56.358,Instagram,Choice receive air feeling fill maybe difficult low market consider coach option.,neutral
2023-09-14 01:43:42.874,Twitter,Challenge five work chair another son treatment else morning idea month behavior between.,neutral
2023-09-14 10:29:29.389,Twitter,We hospital give long decision we either impact anything follow modern by try letter now.,negative
2023-09-14 19:15:15.905,Instagram,Third industry world able door week too return send know week almost feel share.,negative
2023-09-15 04:01:02.420,Instagram,Color once without ahead step democratic as near.,positive
2023-09-15 12:46:48.936,Facebook,After everything every kid son poor clearly safe.,negative
2023-09-15 21:32:35.451,Facebook,Phone suddenly speak provide none customer part much big.,negative
2023-09-16 06:18:21.967,Twitter,Everybody player focus create one player though husband such we various around central.,neutral
2023-09-16 15:04:08.482,Instagram,Something how two eight coach real establish above by prepare pay then.,neutral
2023-09-16 23:49:54.998,Twitter,Lose machine old once daughter enough memory.,positive
2023-09-17 08:35:41.513,Instagram,Through professional wear out thought training suffer different start here choose science hospital early.,positive
2023-09-17 17:21:28.029,Facebook,Often around history as themselves treatment heavy process including couple money parent should already.,negative
2023-09-18 02:07:14.544,Facebook,Company director himself policy difficult blood wonder.,positive
2023-09-18 10:53:01.060,Facebook,Meet trip area beautiful positive entire our clearly nature approach.,negative
2023-09-18 19:38:47.575,Twitter,Call social free while onto certainly they value provide campaign as onto.,neutral
2023-09-19 04:24:34.091,Facebook,Kid point center work cover rich into police wish main degree behavior best lose response their.,neutral
2023-09-19 13:10:20.606,Facebook,Receive effort school data prevent throw resource site size establish sport agency letter.,negative
2023-09-19 21:56:07.122,Twitter,Kind response simply among under several should meeting want lose medical answer station inside figure college.,negative
2023-09-20 06:41:53.637,Facebook,Over trial north fight four manage blue such.,negative
2023-09-20 15:27:40.153,Facebook,Start cover else without add perhaps matter mean summer occur look term.,neutral
2023-09-21 00:13:26.668,Twitter,Statement floor remain although them president own fear beat while political board star event unit.,negative
2023-09-21 08:59:13.184,Facebook,New beat fine always whether century citizen light development.,positive
2023-09-21 17:44:59.699,Instagram,Perform opportunity bill customer network television well build once certainly save window sign attack region customer.,negative
2023-09-22 02:30:46.215,Facebook,Majority color million choice with after soldier candidate later dark avoid defense culture none person reality.,negative
2023-09-22 11:16:32.730,Instagram,Soon quickly reality work force into message rich part debate here language term particularly day.,negative
2023-09-22 20:02:19.246,Twitter,Democrat suggest cut score food story authority not job.,neutral
2023-09-23 04:48:05.761,Facebook,Cup amount determine apply health which too way focus author into success nice different measure.,negative
2023-09-23 13:33:52.277,Twitter,Green sing manager lay do new yet range summer clearly sure.,neutral
2023-09-23 22:19:38.792,Twitter,Guy usually upon explain doctor system more back agreement bar effect base ready positive.,negative
2023-09-24 07:05:25.308,Twitter,Image budget surface require person method wife budget than build.,negative
2023-09-24 15:51:11.823,Facebook,Mean town wonder toward fact plant huge same decide raise feeling respond top.,positive
2023-09-25 00:36:58.339,Facebook,Each provide among I when single firm system year child couple police defense save.,positive
2023-09-25 09:22:44.854,Facebook,Series hair imagine almost cup have few food read.,negative
2023-09-25 18:08:31.370,Facebook,Budget company recently nothing control show special someone write car loss hold deal though answer example.,positive
2023-09-26 02:54:17.885,Facebook,Century option arm seat find morning policy into skill choose once scene meet area.,neutral
2023-09-26 11:40:04.401,Instagram,School why my type authority example third physical manager nor feeling officer outside main charge speak.,positive
2023-09-26 20:25:50.916,Instagram,Interesting trip kind fire both also half decide believe race necessary each personal.,positive
2023-09-27 05:11:37.432,Facebook,Whom fact measure until field writer region reach although.,negative
2023-09-27 13:57:23.947,Facebook,Away figure experience occur item century air deep marriage station always expect focus yes out send.,negative
2023-09-27 22:43:10.463,Facebook,American I major I decision exactly walk act.,negative
2023-09-28 07:28:56.978,Instagram,Dinner news behavior seven carry write particular rock you major little care still.,positive
2023-09-28 16:14:43.494,Instagram,Agreement step forget heavy member performance owner see edge may not box crime.,neutral
2023-09-29 01:00:30.010,Twitter,Finish best specific something play poor per itself road newspaper factor try.,positive
2023-09-29 09:46:16.525,Facebook,Majority of energy risk none list time who write.,positive
2023-09-29 18:32:03.041,Twitter,Top today hope time get account language.,positive
2023-09-30 03:17:49.556,Instagram,Ok training senior through live when air although despite learn.,neutral
2023-09-30 12:03:36.072,Instagram,Nor trouble during politics lawyer show lot city catch.,neutral
2023-09-30 20:49:22.587,Facebook,Other both dark poor somebody budget trouble fight measure what.,neutral
2023-10-01 05:35:09.103,Facebook,Consumer power also health husband summer admit change current cover.,negative
2023-10-01 14:20:55.618,Facebook,Per oil though together probably time black travel.,positive
2023-10-01 23:06:42.134,Instagram,Ready positive employee article physical walk type security attorney.,negative
2023-10-02 07:52:28.649,Instagram,Report to improve discuss situation main nation instead.,neutral
2023-10-02 16:38:15.165,Twitter,Congress my pattern list certainly study window camera early win during why well gas.,neutral
2023-10-03 01:24:01.680,Twitter,Star drug magazine guy best save sister glass foreign item everything he exactly big.,negative
2023-10-03 10:09:48.196,Twitter,Lot nor get strong leave relationship anything mother.,positive
2023-10-03 18:55:34.711,Twitter,Country officer agree nothing blue pretty college stock house win occur before city power.,positive
2023-10-04 03:41:21.227,Twitter,Space popular Republican book part off paper measure our environment act understand art ready.,neutral
2023-10-04 12:27:07.742,Facebook,Agency send figure feeling impact development picture they provide with.,negative
2023-10-04 21:12:54.258,Instagram,Increase exist think commercial us that see you little what this production push special past.,negative
2023-10-05 05:58:40.773,Facebook,Just television past song drop air collection century.,positive
2023-10-05 14:44:27.289,Twitter,Risk suffer wait reflect trial station agreement level race development close.,positive
2023-10-05 23:30:13.804,Facebook,Take red certain lawyer black top cell nearly catch former president apply fight.,positive
2023-10-06 08:16:00.320,Twitter,Chance night store against number final arrive opportunity into culture people cell century PM car.,negative
2023-10-06 17:01:46.835,Facebook,Agree shake forget its training girl street.,positive
2023-10-07 01:47:33.351,Facebook,Dinner lawyer give policy yes road machine information bag.,positive
2023-10-07 10:33:19.866,Instagram,Should not different operation image pressure then much father stage source.,negative
2023-10-07 19:19:06.382,Twitter,Radio benefit form must mind mission news finally have system lead no similar.,negative
2023-10-08 04:04:52.897,Instagram,Body each pattern evening company movement rise those worry pull for.,negative
2023-10-08 12:50:39.413,Facebook,Reach evidence poor everyone already land try couple party.,neutral
2023-10-08 21:36:25.928,Twitter,Remain during relate throw wonder recognize mean together television senior investment I common business edge stock.,positive
2023-10-09 06:22:12.444,Facebook,Reflect real western performance decision support what item finally.,positive
2023-10-09 15:07:58.959,Twitter,Important staff imagine space station performance our people pay visit believe.,positive
2023-10-09 23:53:45.475,Instagram,Effort big technology any arrive discuss boy notice charge happen article score then.,positive
2023-10-10 08:39:31.990,Instagram,Various evidence indicate school rich both from however at since.,positive
2023-10-10 17:25:18.506,Facebook,Issue cultural democratic book computer foot level stop require plan personal.,neutral
2023-10-11 02:11:05.021,Twitter,Adult style create full country believe method indicate cover policy direction take draw.,negative
2023-10-11 10:56:51.537,Facebook,Can war fast value common choice everybody serious generation senior true base.,negative
2023-10-11 19:42:38.052,Facebook,Major ability task cause improve before represent mind piece executive beat including fish.,neutral
2023-10-12 04:28:24.568,Twitter,Finish there support determine ok important board woman science.,negative
2023-10-12 13:14:11.083,Twitter,Speak lot control how hospital before already least into American care.,neutral
2023-10-12 21:59:57.599,Facebook,Decision financial card machine order especially those rest little.,negative
2023-10-13 06:45:44.114,Twitter,Down give over nice possible nature lawyer to treatment suggest.,neutral
2023-10-13 15:31:30.630,Facebook,Again scientist worry around well nearly type bed.,negative
2023-10-14 00:17:17.145,Facebook,Past according man hot cause note fund strategy bag one human green often.,negative
2023-10-14 09:03:03.661,Instagram,Sure doctor first effort police same evidence none movie.,negative
2023-10-14 17:48:50.176,Instagram,Job represent only little daughter rather office science office former argue each conference research these.,positive
2023-10-15 02:34:36.692,Twitter,Edge fill indicate weight tax change ahead a property same college he save.,positive
2023-10-15 11:20:23.207,Instagram,Center have structure budget affect when television company.,negative
2023-10-15 20:06:09.723,Facebook,Behavior add interesting safe but area amount too effect look child commercial education subject candidate.,neutral
2023-10-16 04:51:56.238,Facebook,Street free cause hospital less including pull sound today foreign.,negative
2023-10-16 13:37:42.754,Twitter,Dinner every author high knowledge only bad.,negative
2023-10-16 22:23:29.269,Instagram,Strong option type news cold economic second deal recently provide station network call quality.,positive
2023-10-17 07:09:15.785,Instagram,Girl worry send certainly wife next stay mission organization.,positive
2023-10-17 15:55:02.300,Facebook,Ball describe physical business us want guess.,positive
2023-10-18 00:40:48.816,Instagram,Manager authority situation leader coach brother follow close third read popular.,positive
2023-10-18 09:26:35.331,Facebook,Heavy quite conference board even his pay will itself less argue air former.,positive
2023-10-18 18:12:21.847,Instagram,Per by human election have reach individual government purpose shoulder door.,negative
2023-10-19 02:58:08.362,Facebook,Instead anything worker actually agreement manage accept mind decade camera minute detail start evidence.,positive
2023-10-19 11:43:54.878,Facebook,Loss benefit finally gas technology wife according partner girl school war itself loss.,negative
2023-10-19 20:29:41.393,Instagram,Reveal southern should important share hold probably deal have.,positive
2023-10-20 05:15:27.909,Facebook,Fly in none no arrive century third affect with guess individual policy value.,negative
2023-10-20 14:01:14.424,Facebook,Surface important beat crime include maybe herself market executive.,positive
2023-10-20 22:47:00.940,Twitter,Color wonder share wide cultural person body sure front write person test.,neutral
2023-10-21 07:32:47.455,Twitter,Eight threat economy will listen travel order house dark when child key picture skin those since.,negative
2023-10-21 16:18:33.971,Twitter,Adult just seven simple meeting where laugh recent base look lot young conference make another.,negative
2023-10-22 01:04:20.486,Twitter,Enter point open also player even pay group fire example there establish culture sign.,neutral
2023-10-22 09:50:07.002,Facebook,Himself world pay large trip ready attack wind true program conference whether allow ahead.,neutral
2023-10-22 18:35:53.517,Facebook,First food whatever one stop behind blood base draw single lot sign agent Democrat general consider.,negative
2023-10-23 03:21:40.033,Instagram,Catch trouble possible move check require piece up note.,neutral
2023-10-23 12:07:26.548,Instagram,Trial stuff kid impact American speech style whole attorney leg culture.,negative
2023-10-23 20:53:13.064,Instagram,Face sure tell within city show current bed marriage heavy store experience number want hour experience.,negative
2023-10-24 05:38:59.579,Instagram,Commercial thank world through power note few manage sell.,positive
2023-10-24 14:24:46.095,Twitter,Stop system approach look your suddenly stop wait new treat hard clearly opportunity key body.,positive
2023-10-24 23:10:32.610,Twitter,Several sign especially increase continue common out.,neutral
2023-10-25 07:56:19.126,Twitter,Candidate fly Mrs animal trade citizen name hand realize his today we method various strategy.,positive
2023-10-25 16:42:05.641,Instagram,Over true she point energy boy manage full short under statement right how miss production.,positive
2023-10-26 01:27:52.157,Facebook,Subject produce impact allow style increase major approach.,negative
2023-10-26 10:13:38.672,Instagram,Cell foreign voice return rock mouth let talk current choose small we her raise career.,negative
2023-10-26 18:59:25.188,Twitter,Their born lot peace though forward under my economic.,negative
2023-10-27 03:45:11.703,Facebook,Professor poor lose fly financial trial none involve let thank test poor have will officer.,positive
2023-10-27 12:30:58.219,Twitter,For son citizen local these choose go try history hair.,neutral
2023-10-27 21:16:44.734,Facebook,Manage wide play and matter note wrong stage why car set purpose movement claim work seek.,negative
2023-10-28 06:02:31.250,Instagram,Two apply mind attorney go property peace newspaper daughter.,positive
2023-10-28 14:48:17.765,Instagram,Down seven when language grow guy ground particularly person.,neutral
2023-10-28 23:34:04.281,Instagram,Policy truth church indeed owner right right fire read.,negative
2023-10-29 08:19:50.796,Instagram,Who home camera own remember answer agreement.,positive
2023-10-29 17:05:37.312,Facebook,Available white return public another budget book white push under.,neutral
2023-10-30 01:51:23.827,Facebook,More under speech star sense their create thus sit similar send.,negative
2023-10-30 10:37:10.343,Twitter,Couple government wait nation above throw morning memory ask against huge character with where.,neutral
2023-10-30 19:22:56.858,Facebook,Board officer American police likely throughout deal set build detail himself civil today six.,neutral
2023-10-31 04:08:43.374,Twitter,Deep property peace sense fall home stage commercial ever develop.,neutral
2023-10-31 12:54:29.889,Facebook,What many responsibility relationship those family price.,neutral
2023-10-31 21:40:16.405,Facebook,Example name team field involve once leave type not kitchen phone investment.,neutral
2023-11-01 06:26:02.920,Facebook,Situation they executive society affect simple five big not leave.,negative
2023-11-01 15:11:49.436,Instagram,Better a PM lawyer test true former in table phone available.,negative
2023-11-01 23:57:35.951,Facebook,Yes manager final staff former fly usually miss business every trip eye law involve.,negative
2023-11-02 08:43:22.467,Instagram,Visit final born so west language sure rise type remember best notice realize surface maybe.,positive
2023-11-02 17:29:08.982,Instagram,Party describe job carry soon cultural project room mother but beautiful responsibility.,negative
2023-11-03 02:14:55.498,Twitter,Two cost perhaps control then weight industry debate mission teacher.,negative
2023-11-03 11:00:42.014,Twitter,Sport which throughout charge Republican idea quality.,neutral
2023-11-03 19:46:28.529,Facebook,Visit two parent wait heart stand official since event animal city.,positive
2023-11-04 04:32:15.045,Facebook,Own condition make his section movie activity role wife morning.,positive
2023-11-04 13:18:01.560,Twitter,Store move toward heavy administration listen south.,negative
2023-11-04 22:03:48.076,Facebook,Notice case carry present author able truth class strategy.,negative
2023-11-05 06:49:34.591,Twitter,Without need along level camera result create big both lot successful road stuff until ok.,positive
2023-11-05 15:35:21.107,Instagram,Must ball number cell type while miss meeting watch listen security hair different perform however campaign.,neutral
2023-11-06 00:21:07.622,Facebook,Season approach about compare sea approach miss buy them friend personal specific.,negative
2023-11-06 09:06:54.138,Instagram,Become quite before picture gas serious short class vote three include fine which dinner.,negative
2023-11-06 17:52:40.653,Instagram,Success factor trade level power head successful time cost child conference.,negative
2023-11-07 02:38:27.169,Instagram,Run reach have wrong general system move history.,negative
2023-11-07 11:24:13.684,Instagram,Response collection attack member land energy scientist.,neutral
2023-11-07 20:10:00.200,Twitter,Local foot movie military paper act various avoid suggest whole upon lot market through say parent.,negative
2023-11-08 04:55:46.715,Twitter,Eat bag main safe third white major specific result news there trip.,positive
2023-11-08 13:41:33.231,Facebook,Student third above leader improve several could per fast interview standard.,neutral
2023-11-08 22:27:19.746,Instagram,Table receive political identify great safe sit upon.,neutral
2023-11-09 07:13:06.262,Twitter,Later right than good sure leg goal serious.,positive
2023-11-09 15:58:52.777,Facebook,Person report feel better music call despite every picture choose quite resource.,neutral
2023-11-10 00:44:39.293,Twitter,So morning carry build well impact cover.,negative
2023-11-10 09:30:25.808,Twitter,Article high use find leader friend maintain relate.,neutral
2023-11-10 18:16:12.324,Twitter,Who worker present second wind international everything rule visit reach imagine minute list above.,negative
2023-11-11 03:01:58.839,Facebook,Nor traditional debate wrong of moment carry phone determine represent food article.,positive
2023-11-11 11:47:45.355,Facebook,President region prepare project effect four gas imagine then sister above magazine interest develop bill.,positive
2023-11-11 20:33:31.870,Facebook,Million season among election onto it get material public pass safe.,neutral
2023-11-12 05:19:18.386,Twitter,Can over even nothing wrong fall while certainly enough big.,positive
2023-11-12 14:05:04.901,Twitter,Class ask defense field who ball change safe along to debate color hope manager say than.,neutral
2023-11-12 22:50:51.417,Facebook,Hair possible responsibility add audience scientist admit on until movie service house spend travel everybody yet.,neutral
2023-11-13 07:36:37.932,Twitter,Enough less may suffer purpose just to fill describe measure when involve.,negative
2023-11-13 16:22:24.448,Twitter,Well official reduce PM success soon knowledge money read southern garden room century team cut brother.,negative
2023-11-14 01:08:10.963,Twitter,High toward red look pressure officer third prevent various car.,negative
2023-11-14 09:53:57.479,Twitter,From assume stand bed add picture point protect oil relate when rise others.,positive
2023-11-14 18:39:43.994,Facebook,Usually wide us call law remain leave.,positive
2023-11-15 03:25:30.510,Instagram,International ground goal worry own most business always month watch they talk open paper.,negative
2023-11-15 12:11:17.025,Instagram,Along real often camera blue argue baby at responsibility rich by wall respond speech.,negative
2023-11-15 20:57:03.541,Instagram,He peace church election compare staff language meet push.,positive
2023-11-16 05:42:50.056,Facebook,Civil life writer describe expert your not very TV believe fear right go PM.,positive
2023-11-16 14:28:36.572,Twitter,Center ago say order base ten age itself soldier day design.,positive
2023-11-16 23:14:23.087,Twitter,Vote threat business seem break tell PM reflect media important.,negative
2023-11-17 08:00:09.603,Instagram,Store recent talk process take a or present establish sense protect ability employee operation.,positive
2023-11-17 16:45:56.118,Facebook,How but air nothing scientist page soldier.,negative
2023-11-18 01:31:42.634,Facebook,Floor such organization necessary call because mission number company produce main toward.,neutral
2023-11-18 10:17:29.149,Facebook,Moment officer certain me draw hold remain side simple ready relationship partner firm never authority.,positive
2023-11-18 19:03:15.665,Twitter,Media travel most society many million professor fish or get they share other street item against.,negative
2023-11-19 03:49:02.180,Facebook,Record total positive sit ok arrive figure effect assume type relate instead.,neutral
2023-11-19 12:34:48.696,Instagram,Pay I night too drug morning impact traditional American over.,neutral
2023-11-19 21:20:35.211,Facebook,Analysis positive president soon including mean accept ask there according own guy father Republican money.,neutral
2023-11-20 06:06:21.727,Facebook,Leg participant here art test issue court.,neutral
2023-11-20 14:52:08.242,Instagram,Add mention under condition edge worry protect hundred tree happy program market.,positive
2023-11-20 23:37:54.758,Facebook,Season our give ever window national goal although three various economy measure safe people.,neutral
2023-11-21 08:23:41.273,Twitter,Ask option none east level beyond see imagine evening dinner level establish bed suddenly until.,positive
2023-11-21 17:09:27.789,Facebook,Enough art difficult claim would bring ask phone.,neutral
2023-11-22 01:55:14.304,Facebook,World skill measure leg fund never fine Republican rest.,positive
2023-11-22 10:41:00.820,Twitter,Program include save him south benefit contain particularly few start consumer teach wrong available east wide.,positive
2023-11-22 19:26:47.335,Facebook,Whose notice watch money value issue visit guess total always full.,positive
2023-11-23 04:12:33.851,Instagram,Idea four last question base out skill surface laugh century start knowledge able.,negative
2023-11-23 12:58:20.366,Twitter,Full national fact deal create as fast fight defense month more need you but paper believe.,negative
2023-11-23 21:44:06.882,Instagram,Home past every hot church to great nearly baby detail difficult center office medical popular.,neutral
2023-11-24 06:29:53.397,Twitter,Consumer middle involve produce me listen place just instead growth financial painting hotel order task yard.,negative
2023-11-24 15:15:39.913,Instagram,Compare onto more third risk stage perhaps nature create money he attorney.,neutral
2023-11-25 00:01:26.428,Instagram,Decade early sort three idea dark quite medical almost quite be assume five finally.,positive
2023-11-25 08:47:12.944,Facebook,Spend television generation institution test event senior.,positive
2023-11-25 17:32:59.459,Facebook,Near organization season lay foot family left home game seem wife course.,negative
2023-11-26 02:18:45.975,Facebook,Fight probably voice can level sometimes side admit carry half.,neutral
2023-11-26 11:04:32.490,Instagram,Worker direction somebody line president open military similar bill back.,neutral
2023-11-26 19:50:19.006,Instagram,Movement who change traditional like along better long fear western think fire first road debate entire.,negative
2023-11-27 04:36:05.521,Facebook,Leave plan few baby laugh according whose catch thus service whose.,negative
2023-11-27 13:21:52.037,Instagram,Among paper person she west crime with artist article behavior.,neutral
2023-11-27 22:07:38.552,Twitter,Response American understand government language lead true fight all little travel forward loss.,negative
2023-11-28 06:53:25.068,Twitter,Administration peace day consider hit moment add.,negative
2023-11-28 15:39:11.583,Instagram,Economic specific position decide whom shoulder near whether dark.,positive
2023-11-29 00:24:58.099,Instagram,Role husband shoulder budget total truth first key.,neutral
2023-11-29 09:10:44.614,Instagram,Land opportunity finish heavy high same pay word explain party store letter.,positive
2023-11-29 17:56:31.130,Instagram,Risk investment all happen president lose lead direction station knowledge direction able.,positive
2023-11-30 02:42:17.645,Instagram,Son wish national none why head college myself responsibility.,neutral
2023-11-30 11:28:04.161,Instagram,Actually marriage well whom receive interview term whom quickly break simple here.,positive
2023-11-30 20:13:50.676,Facebook,Behavior think detail performance final month them space this argue camera art.,negative
2023-12-01 04:59:37.192,Facebook,Face measure ask book professor security small some science night character too magazine pressure listen determine.,neutral
2023-12-01 13:45:23.707,Instagram,Serious professional total human hand camera particular likely opportunity training.,neutral
2023-12-01 22:31:10.223,Facebook,His perhaps among big market my glass have appear make.,negative
2023-12-02 07:16:56.738,Twitter,Exactly hotel compare what whose lawyer fact citizen.,neutral
2023-12-02 16:02:43.254,Instagram,Impact around on on respond such all present minute.,neutral
2023-12-03 00:48:29.769,Twitter,Green religious section size behavior and always.,neutral
2023-12-03 09:34:16.285,Twitter,Wait order according instead baby show treat certain.,negative
2023-12-03 18:20:02.800,Facebook,Choose end design water factor key a growth power.,neutral
2023-12-04 03:05:49.316,Instagram,Beat look piece fly toward drop strategy name finally herself.,neutral
2023-12-04 11:51:35.831,Twitter,Address attack moment chair way statement attack explain song maintain appear chair all fill front find.,positive
2023-12-04 20:37:22.347,Facebook,Whether skin which perhaps meet he also maintain identify husband whose class response arm which too.,neutral
2023-12-05 05:23:08.862,Instagram,Environment join bit experience body factor Mrs million story same.,neutral
2023-12-05 14:08:55.378,Twitter,Law each quite audience yourself certainly hundred even Mr.,positive
2023-12-05 22:54:41.893,Twitter,Wish his money see size professor assume billion score she treat.,negative
2023-12-06 07:40:28.409,Instagram,Sing state today civil right right have we believe support different wonder consumer prepare billion.,positive
2023-12-06 16:26:14.924,Facebook,Defense culture own purpose recently value spend out few Mr coach front right up choose deal.,negative
2023-12-07 01:12:01.440,Facebook,Break more quite get wall challenge rather lose.,negative
2023-12-07 09:57:47.955,Facebook,Them part cold yet service reach very culture expert himself baby support.,neutral
2023-12-07 18:43:34.471,Facebook,Young rather life participant tend believe understand why second.,positive
2023-12-08 03:29:20.986,Facebook,Film citizen most over mission much send summer around.,positive
2023-12-08 12:15:07.502,Instagram,Argue may later build big stop detail care new fire.,neutral
2023-12-08 21:00:54.018,Facebook,Personal probably we red task cup challenge agent sell.,positive
2023-12-09 05:46:40.533,Facebook,Read color morning century common plant figure.,neutral
2023-12-09 14:32:27.049,Twitter,Miss color lot rate position consumer each amount once.,negative
2023-12-09 23:18:13.564,Facebook,Policy only research ball mention myself soldier chance hope believe per.,positive
2023-12-10 08:04:00.080,Twitter,Public trial increase necessary wind site avoid meeting might per.,negative
2023-12-10 16:49:46.595,Facebook,Town owner expert happen difficult memory rule than recent training.,negative
2023-12-11 01:35:33.111,Twitter,Because relationship article there enjoy participant father lay reveal dinner federal unit large thing series spring.,positive
2023-12-11 10:21:19.626,Facebook,American detail whom bed receive former rate social even heavy six character eat.,negative
2023-12-11 19:07:06.142,Twitter,Fire policy newspaper leave feel push citizen everyone case suddenly behavior first be present already.,neutral
2023-12-12 03:52:52.657,Twitter,Agree according report foot pretty less fund drop lay election respond old any effort.,positive
2023-12-12 12:38:39.173,Facebook,Rest find entire look clear order law key meet fly food fill professor.,neutral
2023-12-12 21:24:25.688,Instagram,Dark front ten suggest give idea TV democratic far happen bag seem.,positive
2023-12-13 06:10:12.204,Facebook,Training term among responsibility that weight company would recent major reach power each.,negative
2023-12-13 14:55:58.719,Instagram,Care station blue stuff their report against forward include once.,positive
2023-12-13 23:41:45.235,Instagram,Explain knowledge end fine leg position second finish author like contain turn use some foreign grow.,negative
2023-12-14 08:27:31.750,Twitter,Total media simple out strong indicate care artist ever concern.,negative
2023-12-14 17:13:18.266,Facebook,Exist bit take major itself way middle more fact perhaps go city.,positive
2023-12-15 01:59:04.781,Facebook,Language baby letter nice such goal despite build hand prevent benefit despite step fast.,neutral
2023-12-15 10:44:51.297,Twitter,Region what student national certain war shoulder chair begin.,positive
2023-12-15 19:30:37.812,Twitter,Interest could sometimes available same agency political drop.,positive
2023-12-16 04:16:24.328,Twitter,Standard rule into most senior little loss future entire.,positive
2023-12-16 13:02:10.843,Twitter,Anything dream land standard represent act employee letter front cultural off both.,negative
2023-12-16 21:47:57.359,Facebook,Local day threat question catch box beautiful health bit example.,positive
2023-12-17 06:33:43.874,Facebook,Close without four medical kid reveal her us.,neutral
2023-12-17 15:19:30.390,Instagram,According two film along reflect other result concern generation television together onto far painting own institution.,negative
2023-12-18 00:05:16.905,Facebook,Market over boy cultural majority back mission central institution condition value represent.,positive
2023-12-18 08:51:03.421,Facebook,Possible article relationship nearly past view goal memory.,neutral
2023-12-18 17:36:49.936,Instagram,Measure quite stock you region region hand beyond may determine national thing already.,negative
2023-12-19 02:22:36.452,Facebook,It from agency seek old less show several piece catch safe morning visit table.,positive
2023-12-19 11:08:22.967,Facebook,Sure weight economy start watch around reason offer natural off.,negative
2023-12-19 19:54:09.483,Instagram,Clear computer interview write threat figure learn interview.,negative
