timestamp,user_id,page,action
2022-12-16 01:21:08.822,CUST151,main/app/list,purchase
2022-12-16 10:06:55.338,CUST164,app/blog/posts,view
2022-12-16 18:52:41.853,CUST192,main/search,purchase
2022-12-17 03:38:28.369,CUST173,list/posts,purchase
2022-12-17 12:24:14.884,CUST107,posts,purchase
2022-12-17 21:10:01.400,CUST111,app/list,purchase
2022-12-18 05:55:47.915,CUST140,app/posts,click
2022-12-18 14:41:34.431,CUST121,wp-content,add_to_cart
2022-12-18 23:27:20.946,CUST145,posts/category/app,view
2022-12-19 08:13:07.462,CUST115,tag,view
2022-12-19 16:58:53.977,CUST113,list/main,view
2022-12-20 01:44:40.493,CUST190,blog/main,click
2022-12-20 10:30:27.009,CUST109,category/app/blog,purchase
2022-12-20 19:16:13.524,CUST171,app/app/tag,add_to_cart
2022-12-21 04:02:00.040,CUST126,tags/search,click
2022-12-21 12:47:46.555,CUST175,posts,add_to_cart
2022-12-21 21:33:33.071,CUST185,app/posts/main,purchase
2022-12-22 06:19:19.586,CUST142,categories,add_to_cart
2022-12-22 15:05:06.102,CUST128,explore,click
2022-12-22 23:50:52.617,CUST137,tag/list/categories,view
2022-12-23 08:36:39.133,CUST153,list,view
2022-12-23 17:22:25.648,CUST130,blog/wp-content/blog,add_to_cart
2022-12-24 02:08:12.164,CUST138,list/app/tag,click
2022-12-24 10:53:58.679,CUST194,posts/explore/categories,view
2022-12-24 19:39:45.195,CUST111,main/search,purchase
2022-12-25 04:25:31.710,CUST130,categories/categories,view
2022-12-25 13:11:18.226,CUST147,explore,click
2022-12-25 21:57:04.741,CUST107,categories/category/app,click
2022-12-26 06:42:51.257,CUST175,app,purchase
2022-12-26 15:28:37.772,CUST140,posts/blog/tag,view
2022-12-27 00:14:24.288,CUST148,app,purchase
2022-12-27 09:00:10.803,CUST184,category/app/app,click
2022-12-27 17:45:57.319,CUST109,tags,click
2022-12-28 02:31:43.834,CUST114,blog,click
2022-12-28 11:17:30.350,CUST114,explore/search/wp-content,add_to_cart
2022-12-28 20:03:16.865,CUST174,tags,view
2022-12-29 04:49:03.381,CUST198,wp-content/categories/tag,add_to_cart
2022-12-29 13:34:49.896,CUST103,main,add_to_cart
2022-12-29 22:20:36.412,CUST148,posts/categories/main,click
2022-12-30 07:06:22.927,CUST137,tags/categories,view
2022-12-30 15:52:09.443,CUST102,search,purchase
2022-12-31 00:37:55.958,CUST194,wp-content,purchase
2022-12-31 09:23:42.474,CUST174,category/tags,purchase
2022-12-31 18:09:28.989,CUST182,posts/posts,add_to_cart
2023-01-01 02:55:15.505,CUST165,category/app/categories,click
2023-01-01 11:41:02.020,CUST137,app/tag/tag,view
2023-01-01 20:26:48.536,CUST199,category/app/search,click
2023-01-02 05:12:35.051,CUST138,category/posts/app,view
2023-01-02 13:58:21.567,CUST132,list,add_to_cart
2023-01-02 22:44:08.082,CUST138,categories,purchase
2023-01-03 07:29:54.598,CUST129,search/explore/category,view
2023-01-03 16:15:41.113,CUST150,app,purchase
2023-01-04 01:01:27.629,CUST175,categories,click
2023-01-04 09:47:14.144,CUST123,search/categories/categories,click
2023-01-04 18:33:00.660,CUST184,category/wp-content/category,add_to_cart
2023-01-05 03:18:47.175,CUST118,app/list/posts,view
2023-01-05 12:04:33.691,CUST122,blog/explore/wp-content,view
2023-01-05 20:50:20.206,CUST163,wp-content/tag/tag,purchase
2023-01-06 05:36:06.722,CUST120,explore/category/tag,purchase
2023-01-06 14:21:53.237,CUST112,categories/wp-content/explore,purchase
2023-01-06 23:07:39.753,CUST141,wp-content/wp-content/posts,purchase
2023-01-07 07:53:26.268,CUST144,wp-content,purchase
2023-01-07 16:39:12.784,CUST130,explore/main/search,purchase
2023-01-08 01:24:59.299,CUST112,category,view
2023-01-08 10:10:45.815,CUST150,main/search/main,click
2023-01-08 18:56:32.330,CUST166,categories,click
2023-01-09 03:42:18.846,CUST140,app/tags,view
2023-01-09 12:28:05.361,CUST186,app,add_to_cart
2023-01-09 21:13:51.877,CUST100,posts,view
2023-01-10 05:59:38.392,CUST143,posts/main/search,add_to_cart
2023-01-10 14:45:24.908,CUST119,list/list/posts,click
2023-01-10 23:31:11.423,CUST172,search/posts/app,view
2023-01-11 08:16:57.939,CUST163,tags/tags,view
2023-01-11 17:02:44.454,CUST143,category/search,view
2023-01-12 01:48:30.970,CUST178,app,add_to_cart
2023-01-12 10:34:17.485,CUST109,posts/explore,purchase
2023-01-12 19:20:04.001,CUST191,list/search,purchase
2023-01-13 04:05:50.516,CUST113,wp-content/categories/tag,add_to_cart
2023-01-13 12:51:37.032,CUST152,explore,purchase
2023-01-13 21:37:23.547,CUST130,wp-content/main,add_to_cart
2023-01-14 06:23:10.063,CUST154,app/blog,purchase
2023-01-14 15:08:56.578,CUST195,search,view
2023-01-14 23:54:43.094,CUST176,wp-content/tag/tag,purchase
2023-01-15 08:40:29.609,CUST134,search/search,view
2023-01-15 17:26:16.125,CUST165,search/search/categories,click
2023-01-16 02:12:02.640,CUST170,categories/tag/categories,purchase
2023-01-16 10:57:49.156,CUST143,explore/explore,view
2023-01-16 19:43:35.671,CUST178,tag/tags,add_to_cart
2023-01-17 04:29:22.187,CUST168,categories/main/categories,view
2023-01-17 13:15:08.702,CUST123,search/category,purchase
2023-01-17 22:00:55.218,CUST122,app/blog/categories,purchase
2023-01-18 06:46:41.733,CUST175,categories,add_to_cart
2023-01-18 15:32:28.249,CUST180,main,click
2023-01-19 00:18:14.764,CUST107,tags,purchase
2023-01-19 09:04:01.280,CUST184,wp-content,view
2023-01-19 17:49:47.795,CUST188,wp-content,add_to_cart
2023-01-20 02:35:34.311,CUST138,posts/explore/list,click
2023-01-20 11:21:20.826,CUST103,posts/explore/app,purchase
2023-01-20 20:07:07.342,CUST115,search/tag/main,purchase
2023-01-21 04:52:53.857,CUST116,search/tags,add_to_cart
2023-01-21 13:38:40.373,CUST172,posts,add_to_cart
2023-01-21 22:24:26.888,CUST127,explore,add_to_cart
2023-01-22 07:10:13.404,CUST100,app/app/blog,click
2023-01-22 15:55:59.919,CUST164,main/posts/category,purchase
2023-01-23 00:41:46.435,CUST103,explore,click
2023-01-23 09:27:32.950,CUST167,posts/list/explore,view
2023-01-23 18:13:19.466,CUST113,explore,add_to_cart
2023-01-24 02:59:05.981,CUST131,blog,click
2023-01-24 11:44:52.497,CUST116,categories,view
2023-01-24 20:30:39.013,CUST162,tags,add_to_cart
2023-01-25 05:16:25.528,CUST182,tags/list/blog,view
2023-01-25 14:02:12.044,CUST183,blog/categories,add_to_cart
2023-01-25 22:47:58.559,CUST151,search,click
2023-01-26 07:33:45.075,CUST173,categories/main,click
2023-01-26 16:19:31.590,CUST149,category,click
2023-01-27 01:05:18.106,CUST143,app/list,purchase
2023-01-27 09:51:04.621,CUST152,categories,click
2023-01-27 18:36:51.137,CUST194,blog/list,view
2023-01-28 03:22:37.652,CUST109,explore,purchase
2023-01-28 12:08:24.168,CUST102,category/categories,add_to_cart
2023-01-28 20:54:10.683,CUST168,tag/posts,view
2023-01-29 05:39:57.199,CUST130,posts/main/category,view
2023-01-29 14:25:43.714,CUST120,main,purchase
2023-01-29 23:11:30.230,CUST156,blog,view
2023-01-30 07:57:16.745,CUST147,main/search,click
2023-01-30 16:43:03.261,CUST124,categories/wp-content/blog,click
2023-01-31 01:28:49.776,CUST108,search/categories/category,click
2023-01-31 10:14:36.292,CUST125,main,add_to_cart
2023-01-31 19:00:22.807,CUST150,category,add_to_cart
2023-02-01 03:46:09.323,CUST195,category/list/app,click
2023-02-01 12:31:55.838,CUST106,wp-content,purchase
2023-02-01 21:17:42.354,CUST139,main,purchase
2023-02-02 06:03:28.869,CUST134,main,add_to_cart
2023-02-02 14:49:15.385,CUST188,explore/list,view
2023-02-02 23:35:01.900,CUST116,search/tag/posts,purchase
2023-02-03 08:20:48.416,CUST155,main/search/list,purchase
2023-02-03 17:06:34.931,CUST178,app,add_to_cart
2023-02-04 01:52:21.447,CUST181,blog,purchase
2023-02-04 10:38:07.962,CUST154,list,view
2023-02-04 19:23:54.478,CUST159,main/search,click
2023-02-05 04:09:40.993,CUST116,wp-content/categories/explore,add_to_cart
2023-02-05 12:55:27.509,CUST178,posts/tags/categories,view
2023-02-05 21:41:14.024,CUST147,posts,click
2023-02-06 06:27:00.540,CUST127,posts/explore/main,view
2023-02-06 15:12:47.055,CUST189,explore,purchase
2023-02-06 23:58:33.571,CUST144,tags/list/explore,click
2023-02-07 08:44:20.086,CUST104,tag,view
2023-02-07 17:30:06.602,CUST188,categories/blog,purchase
2023-02-08 02:15:53.117,CUST143,blog,click
2023-02-08 11:01:39.633,CUST196,category/tag,view
2023-02-08 19:47:26.148,CUST117,search/blog/search,add_to_cart
2023-02-09 04:33:12.664,CUST184,tags/list/posts,click
2023-02-09 13:18:59.179,CUST166,tag/posts,click
2023-02-09 22:04:45.695,CUST185,list/list,view
2023-02-10 06:50:32.210,CUST144,categories/app/search,click
2023-02-10 15:36:18.726,CUST115,posts/blog/wp-content,add_to_cart
2023-02-11 00:22:05.241,CUST197,wp-content/main,add_to_cart
2023-02-11 09:07:51.757,CUST116,posts/main/main,view
2023-02-11 17:53:38.272,CUST146,category/tag,click
2023-02-12 02:39:24.788,CUST151,posts,add_to_cart
2023-02-12 11:25:11.303,CUST105,tag,purchase
2023-02-12 20:10:57.819,CUST150,posts/main/explore,add_to_cart
2023-02-13 04:56:44.334,CUST182,list/explore/tags,view
2023-02-13 13:42:30.850,CUST135,category/explore,click
2023-02-13 22:28:17.365,CUST119,category,click
2023-02-14 07:14:03.881,CUST194,categories/categories/categories,click
2023-02-14 15:59:50.396,CUST100,search/categories,view
2023-02-15 00:45:36.912,CUST151,blog/main/tag,click
2023-02-15 09:31:23.427,CUST138,blog/tag,click
2023-02-15 18:17:09.943,CUST116,categories,purchase
2023-02-16 03:02:56.458,CUST188,posts/categories/explore,purchase
2023-02-16 11:48:42.974,CUST146,tags,add_to_cart
2023-02-16 20:34:29.489,CUST153,categories/app,purchase
2023-02-17 05:20:16.005,CUST173,tag/category/categories,click
2023-02-17 14:06:02.520,CUST182,explore,click
2023-02-17 22:51:49.036,CUST115,tags,purchase
2023-02-18 07:37:35.551,CUST114,search/tag,click
2023-02-18 16:23:22.067,CUST157,explore/explore,add_to_cart
2023-02-19 01:09:08.582,CUST146,category/app/app,add_to_cart
2023-02-19 09:54:55.098,CUST164,explore/explore/search,purchase
2023-02-19 18:40:41.613,CUST160,blog,purchase
2023-02-20 03:26:28.129,CUST102,search,view
2023-02-20 12:12:14.644,CUST138,blog/search/category,add_to_cart
2023-02-20 20:58:01.160,CUST197,main/tag/app,click
2023-02-21 05:43:47.675,CUST175,tag/blog/explore,purchase
2023-02-21 14:29:34.191,CUST132,tags/app/wp-content,add_to_cart
2023-02-21 23:15:20.706,CUST138,app/explore,view
2023-02-22 08:01:07.222,CUST132,wp-content/wp-content/app,click
2023-02-22 16:46:53.737,CUST183,tag,add_to_cart
2023-02-23 01:32:40.253,CUST120,wp-content/app,click
2023-02-23 10:18:26.768,CUST199,wp-content,click
2023-02-23 19:04:13.284,CUST156,category,view
2023-02-24 03:49:59.799,CUST178,tag/category/list,view
2023-02-24 12:35:46.315,CUST152,category,click
2023-02-24 21:21:32.830,CUST145,explore/app,view
2023-02-25 06:07:19.346,CUST119,list/tag,click
2023-02-25 14:53:05.861,CUST159,list/blog/tags,view
2023-02-25 23:38:52.377,CUST189,list/app/tag,add_to_cart
2023-02-26 08:24:38.892,CUST106,category/wp-content/explore,purchase
2023-02-26 17:10:25.408,CUST125,categories/wp-content,click
2023-02-27 01:56:11.923,CUST199,explore,purchase
2023-02-27 10:41:58.439,CUST172,list/tags,purchase
2023-02-27 19:27:44.954,CUST131,posts/list,click
2023-02-28 04:13:31.470,CUST139,category,add_to_cart
2023-02-28 12:59:17.985,CUST149,blog/category,click
2023-02-28 21:45:04.501,CUST163,tag,add_to_cart
2023-03-01 06:30:51.017,CUST162,search,view
2023-03-01 15:16:37.532,CUST144,tag/posts,view
2023-03-02 00:02:24.048,CUST118,explore/tags/category,click
2023-03-02 08:48:10.563,CUST129,posts,view
2023-03-02 17:33:57.079,CUST131,tags/category,view
2023-03-03 02:19:43.594,CUST116,search/tag/main,click
2023-03-03 11:05:30.110,CUST142,tags/list,click
2023-03-03 19:51:16.625,CUST164,wp-content,click
2023-03-04 04:37:03.141,CUST170,posts/search,view
2023-03-04 13:22:49.656,CUST176,categories/tags,purchase
2023-03-04 22:08:36.172,CUST186,app,view
2023-03-05 06:54:22.687,CUST175,category/posts,click
2023-03-05 15:40:09.203,CUST129,blog/blog,view
2023-03-06 00:25:55.718,CUST102,main/app,purchase
2023-03-06 09:11:42.234,CUST144,category/tags,click
2023-03-06 17:57:28.749,CUST101,main/app/posts,view
2023-03-07 02:43:15.265,CUST135,search/main/category,click
2023-03-07 11:29:01.780,CUST139,search/tag,purchase
2023-03-07 20:14:48.296,CUST114,search,add_to_cart
2023-03-08 05:00:34.811,CUST176,tags/list/blog,purchase
2023-03-08 13:46:21.327,CUST166,main/blog/list,view
2023-03-08 22:32:07.842,CUST133,tags,view
2023-03-09 07:17:54.358,CUST123,wp-content/main/explore,purchase
2023-03-09 16:03:40.873,CUST110,wp-content/blog,add_to_cart
2023-03-10 00:49:27.389,CUST163,posts/categories/search,purchase
2023-03-10 09:35:13.904,CUST155,explore/search/search,click
2023-03-10 18:21:00.420,CUST156,category,purchase
2023-03-11 03:06:46.935,CUST147,category/list/main,purchase
2023-03-11 11:52:33.451,CUST103,main/wp-content/app,purchase
2023-03-11 20:38:19.966,CUST106,blog,purchase
2023-03-12 05:24:06.482,CUST171,categories/tags/app,view
2023-03-12 14:09:52.997,CUST114,list/app,click
2023-03-12 22:55:39.513,CUST120,category,click
2023-03-13 07:41:26.028,CUST165,main/explore/tag,add_to_cart
2023-03-13 16:27:12.544,CUST194,blog/blog/tag,add_to_cart
2023-03-14 01:12:59.059,CUST164,posts,purchase
2023-03-14 09:58:45.575,CUST168,search/category,view
2023-03-14 18:44:32.090,CUST189,wp-content/list/list,view
2023-03-15 03:30:18.606,CUST144,list/tag/posts,view
2023-03-15 12:16:05.121,CUST143,main/posts,add_to_cart
2023-03-15 21:01:51.637,CUST109,app/main/posts,purchase
2023-03-16 05:47:38.152,CUST146,category/search/category,view
2023-03-16 14:33:24.668,CUST179,categories,view
2023-03-16 23:19:11.183,CUST111,app/wp-content/app,click
2023-03-17 08:04:57.699,CUST129,categories/posts/wp-content,view
2023-03-17 16:50:44.214,CUST112,blog/search,purchase
2023-03-18 01:36:30.730,CUST129,main/explore/wp-content,view
2023-03-18 10:22:17.245,CUST118,wp-content,click
2023-03-18 19:08:03.761,CUST170,search/blog,purchase
2023-03-19 03:53:50.276,CUST100,wp-content/app/list,add_to_cart
2023-03-19 12:39:36.792,CUST192,list/tag/main,view
2023-03-19 21:25:23.307,CUST198,blog/category/wp-content,purchase
2023-03-20 06:11:09.823,CUST111,tag/app/search,add_to_cart
2023-03-20 14:56:56.338,CUST124,search,add_to_cart
2023-03-20 23:42:42.854,CUST198,posts/wp-content,purchase
2023-03-21 08:28:29.369,CUST128,list/explore,click
2023-03-21 17:14:15.885,CUST131,category,add_to_cart
2023-03-22 02:00:02.400,CUST137,search,add_to_cart
2023-03-22 10:45:48.916,CUST175,main,purchase
2023-03-22 19:31:35.431,CUST172,search/category/categories,add_to_cart
2023-03-23 04:17:21.947,CUST153,wp-content,purchase
2023-03-23 13:03:08.462,CUST192,list/main,purchase
2023-03-23 21:48:54.978,CUST169,list/list/search,view
2023-03-24 06:34:41.493,CUST166,tags,click
2023-03-24 15:20:28.009,CUST136,category/main,purchase
2023-03-25 00:06:14.524,CUST133,wp-content,view
2023-03-25 08:52:01.040,CUST196,main,add_to_cart
2023-03-25 17:37:47.555,CUST189,blog,view
2023-03-26 02:23:34.071,CUST190,wp-content/categories,click
2023-03-26 11:09:20.586,CUST125,app/search/app,click
2023-03-26 19:55:07.102,CUST188,app/category,click
2023-03-27 04:40:53.617,CUST159,categories/explore,add_to_cart
2023-03-27 13:26:40.133,CUST156,categories/app/categories,view
2023-03-27 22:12:26.648,CUST104,categories,view
2023-03-28 06:58:13.164,CUST199,tag/main/category,view
2023-03-28 15:43:59.679,CUST145,blog/categories,view
2023-03-29 00:29:46.195,CUST122,wp-content/tags/blog,add_to_cart
2023-03-29 09:15:32.710,CUST192,tags/tags,purchase
2023-03-29 18:01:19.226,CUST157,blog/main,click
2023-03-30 02:47:05.741,CUST137,app/list,purchase
2023-03-30 11:32:52.257,CUST186,tag/explore,view
2023-03-30 20:18:38.772,CUST131,posts,add_to_cart
2023-03-31 05:04:25.288,CUST186,tags,view
2023-03-31 13:50:11.803,CUST151,blog/category,view
2023-03-31 22:35:58.319,CUST173,categories,add_to_cart
2023-04-01 07:21:44.834,CUST117,list,purchase
2023-04-01 16:07:31.350,CUST139,category/list/blog,view
2023-04-02 00:53:17.865,CUST166,category/posts,click
2023-04-02 09:39:04.381,CUST188,tags/explore/app,purchase
2023-04-02 18:24:50.896,CUST126,main,view
2023-04-03 03:10:37.412,CUST172,search/tag,click
2023-04-03 11:56:23.927,CUST140,list/tags/blog,click
2023-04-03 20:42:10.443,CUST134,blog/posts/main,click
2023-04-04 05:27:56.958,CUST178,posts/wp-content,click
2023-04-04 14:13:43.474,CUST172,categories,click
2023-04-04 22:59:29.989,CUST104,category/categories/list,click
2023-04-05 07:45:16.505,CUST193,tags/explore,click
2023-04-05 16:31:03.021,CUST188,posts/list/app,add_to_cart
2023-04-06 01:16:49.536,CUST197,search,view
2023-04-06 10:02:36.052,CUST197,blog/list,view
2023-04-06 18:48:22.567,CUST169,tags/tags/tag,purchase
2023-04-07 03:34:09.083,CUST187,list/tag,add_to_cart
2023-04-07 12:19:55.598,CUST122,explore,purchase
2023-04-07 21:05:42.114,CUST113,search,view
2023-04-08 05:51:28.629,CUST143,category/wp-content,add_to_cart
2023-04-08 14:37:15.145,CUST160,tag/explore,purchase
2023-04-08 23:23:01.660,CUST185,app,add_to_cart
2023-04-09 08:08:48.176,CUST139,category/categories/categories,purchase
2023-04-09 16:54:34.691,CUST172,blog/category,add_to_cart
2023-04-10 01:40:21.207,CUST142,posts/tag,purchase
2023-04-10 10:26:07.722,CUST190,wp-content/explore,purchase
2023-04-10 19:11:54.238,CUST110,tag/search/search,add_to_cart
2023-04-11 03:57:40.753,CUST178,category,purchase
2023-04-11 12:43:27.269,CUST144,app/tag/app,add_to_cart
2023-04-11 21:29:13.784,CUST162,posts/app,view
2023-04-12 06:15:00.300,CUST198,app/main,click
2023-04-12 15:00:46.815,CUST108,search,view
2023-04-12 23:46:33.331,CUST192,tags/app,purchase
2023-04-13 08:32:19.846,CUST144,blog/categories/blog,add_to_cart
2023-04-13 17:18:06.362,CUST116,category/list/tags,click
2023-04-14 02:03:52.877,CUST148,blog,click
2023-04-14 10:49:39.393,CUST101,app/categories/search,view
2023-04-14 19:35:25.908,CUST132,main/app,view
2023-04-15 04:21:12.424,CUST177,tag,view
2023-04-15 13:06:58.939,CUST124,wp-content/search,add_to_cart
2023-04-15 21:52:45.455,CUST157,list,click
2023-04-16 06:38:31.970,CUST148,wp-content,purchase
2023-04-16 15:24:18.486,CUST101,blog/list/search,add_to_cart
2023-04-17 00:10:05.001,CUST149,list,click
2023-04-17 08:55:51.517,CUST137,main,click
2023-04-17 17:41:38.032,CUST190,app/explore/category,view
2023-04-18 02:27:24.548,CUST109,main/wp-content,view
2023-04-18 11:13:11.063,CUST167,blog/list,click
2023-04-18 19:58:57.579,CUST171,search,click
2023-04-19 04:44:44.094,CUST139,app/blog/tag,purchase
2023-04-19 13:30:30.610,CUST161,main/search,click
2023-04-19 22:16:17.125,CUST195,posts,click
2023-04-20 07:02:03.641,CUST173,tags,purchase
2023-04-20 15:47:50.156,CUST150,blog/blog,purchase
2023-04-21 00:33:36.672,CUST110,explore/blog/main,view
2023-04-21 09:19:23.187,CUST152,tags/explore/main,purchase
2023-04-21 18:05:09.703,CUST133,categories/tags,view
2023-04-22 02:50:56.218,CUST130,app,purchase
2023-04-22 11:36:42.734,CUST184,tag/tags,click
2023-04-22 20:22:29.249,CUST167,app,view
2023-04-23 05:08:15.765,CUST181,tag,click
2023-04-23 13:54:02.280,CUST197,categories/tags/explore,click
2023-04-23 22:39:48.796,CUST127,list,view
2023-04-24 07:25:35.311,CUST178,list,view
2023-04-24 16:11:21.827,CUST115,category/category/category,add_to_cart
2023-04-25 00:57:08.342,CUST177,blog,add_to_cart
2023-04-25 09:42:54.858,CUST195,explore,purchase
2023-04-25 18:28:41.373,CUST108,category,purchase
2023-04-26 03:14:27.889,CUST115,category,click
2023-04-26 12:00:14.404,CUST145,category/categories/list,add_to_cart
2023-04-26 20:46:00.920,CUST177,wp-content/main,add_to_cart
2023-04-27 05:31:47.435,CUST140,posts,purchase
2023-04-27 14:17:33.951,CUST197,tag/categories/posts,add_to_cart
2023-04-27 23:03:20.466,CUST165,blog/wp-content/category,purchase
2023-04-28 07:49:06.982,CUST114,list/explore,purchase
2023-04-28 16:34:53.497,CUST101,posts/search,purchase
2023-04-29 01:20:40.013,CUST128,categories,add_to_cart
2023-04-29 10:06:26.528,CUST131,posts/posts,view
2023-04-29 18:52:13.044,CUST198,wp-content,view
2023-04-30 03:37:59.559,CUST191,posts/posts/search,view
2023-04-30 12:23:46.075,CUST180,posts/main/wp-content,add_to_cart
2023-04-30 21:09:32.590,CUST110,tag,add_to_cart
2023-05-01 05:55:19.106,CUST157,categories,click
2023-05-01 14:41:05.621,CUST189,tag,view
2023-05-01 23:26:52.137,CUST111,app/posts,add_to_cart
2023-05-02 08:12:38.652,CUST197,tag/categories/main,view
2023-05-02 16:58:25.168,CUST142,main,purchase
2023-05-03 01:44:11.683,CUST122,explore,click
2023-05-03 10:29:58.199,CUST127,app/list,add_to_cart
2023-05-03 19:15:44.714,CUST189,explore,click
2023-05-04 04:01:31.230,CUST173,category/list/categories,purchase
2023-05-04 12:47:17.745,CUST156,tag/wp-content/list,purchase
2023-05-04 21:33:04.261,CUST132,tags/main/blog,view
2023-05-05 06:18:50.776,CUST123,main/main,purchase
2023-05-05 15:04:37.292,CUST186,app,click
2023-05-05 23:50:23.807,CUST150,tags,click
2023-05-06 08:36:10.323,CUST182,blog/list/tag,purchase
2023-05-06 17:21:56.838,CUST119,posts/list/list,click
2023-05-07 02:07:43.354,CUST183,explore/list,purchase
2023-05-07 10:53:29.869,CUST181,app,add_to_cart
2023-05-07 19:39:16.385,CUST174,search/category/list,purchase
2023-05-08 04:25:02.900,CUST115,search/posts,purchase
2023-05-08 13:10:49.416,CUST172,categories,purchase
2023-05-08 21:56:35.931,CUST125,app,click
2023-05-09 06:42:22.447,CUST137,posts/explore/blog,click
2023-05-09 15:28:08.962,CUST155,tags,purchase
2023-05-10 00:13:55.478,CUST168,search,purchase
2023-05-10 08:59:41.993,CUST179,search,view
2023-05-10 17:45:28.509,CUST191,tags/categories/explore,add_to_cart
2023-05-11 02:31:15.025,CUST188,category,click
2023-05-11 11:17:01.540,CUST119,search/categories/categories,purchase
2023-05-11 20:02:48.056,CUST199,posts/tag/app,purchase
2023-05-12 04:48:34.571,CUST179,search,purchase
2023-05-12 13:34:21.087,CUST161,categories/app,view
2023-05-12 22:20:07.602,CUST108,list/categories/search,click
2023-05-13 07:05:54.118,CUST170,blog/list,add_to_cart
2023-05-13 15:51:40.633,CUST187,posts/category,view
2023-05-14 00:37:27.149,CUST173,posts,click
2023-05-14 09:23:13.664,CUST112,posts/search,purchase
2023-05-14 18:09:00.180,CUST156,tags/tags/category,purchase
2023-05-15 02:54:46.695,CUST114,blog/list,purchase
2023-05-15 11:40:33.211,CUST112,categories/list/search,add_to_cart
2023-05-15 20:26:19.726,CUST113,category/explore,purchase
2023-05-16 05:12:06.242,CUST149,search/posts/tag,add_to_cart
2023-05-16 13:57:52.757,CUST140,app/tag,click
2023-05-16 22:43:39.273,CUST133,posts/list/app,click
2023-05-17 07:29:25.788,CUST125,main/main,click
2023-05-17 16:15:12.304,CUST175,app,purchase
2023-05-18 01:00:58.819,CUST111,categories/tags/main,add_to_cart
2023-05-18 09:46:45.335,CUST103,explore/explore,purchase
2023-05-18 18:32:31.850,CUST138,main,add_to_cart
2023-05-19 03:18:18.366,CUST116,category/categories/category,click
2023-05-19 12:04:04.881,CUST189,blog/search/explore,add_to_cart
2023-05-19 20:49:51.397,CUST171,tags/list/search,add_to_cart
2023-05-20 05:35:37.912,CUST192,posts/blog,purchase
2023-05-20 14:21:24.428,CUST179,posts/main,purchase
2023-05-20 23:07:10.943,CUST195,tag/categories/tag,add_to_cart
2023-05-21 07:52:57.459,CUST197,wp-content/explore,add_to_cart
2023-05-21 16:38:43.974,CUST130,blog/list,add_to_cart
2023-05-22 01:24:30.490,CUST173,tag,purchase
2023-05-22 10:10:17.005,CUST108,category/posts/app,add_to_cart
2023-05-22 18:56:03.521,CUST134,posts/blog,click
2023-05-23 03:41:50.036,CUST105,wp-content/app,view
2023-05-23 12:27:36.552,CUST188,wp-content,view
2023-05-23 21:13:23.067,CUST123,wp-content,click
2023-05-24 05:59:09.583,CUST182,app/tag,view
2023-05-24 14:44:56.098,CUST190,posts,click
2023-05-24 23:30:42.614,CUST121,blog,add_to_cart
2023-05-25 08:16:29.129,CUST180,wp-content/main,view
2023-05-25 17:02:15.645,CUST168,posts/list/tag,click
2023-05-26 01:48:02.160,CUST161,explore/tag/list,view
2023-05-26 10:33:48.676,CUST156,categories/categories/list,purchase
2023-05-26 19:19:35.191,CUST197,main/posts/tags,add_to_cart
2023-05-27 04:05:21.707,CUST114,tag/category,view
2023-05-27 12:51:08.222,CUST139,main,purchase
2023-05-27 21:36:54.738,CUST149,wp-content/main,view
2023-05-28 06:22:41.253,CUST118,main,click
2023-05-28 15:08:27.769,CUST100,tags,add_to_cart
2023-05-28 23:54:14.284,CUST111,category/blog,purchase
2023-05-29 08:40:00.800,CUST174,search/posts,add_to_cart
2023-05-29 17:25:47.315,CUST160,explore/blog,purchase
2023-05-30 02:11:33.831,CUST114,search/app/wp-content,view
2023-05-30 10:57:20.346,CUST152,tag,click
2023-05-30 19:43:06.862,CUST151,blog/blog,view
2023-05-31 04:28:53.377,CUST112,list,purchase
2023-05-31 13:14:39.893,CUST169,blog/explore/category,view
2023-05-31 22:00:26.408,CUST141,posts/list,purchase
2023-06-01 06:46:12.924,CUST136,tags/search/categories,click
2023-06-01 15:31:59.439,CUST174,search/list,view
2023-06-02 00:17:45.955,CUST105,search,view
2023-06-02 09:03:32.470,CUST147,explore,click
2023-06-02 17:49:18.986,CUST184,blog/wp-content/list,add_to_cart
2023-06-03 02:35:05.501,CUST121,tag/app,click
2023-06-03 11:20:52.017,CUST129,explore/explore/tag,click
2023-06-03 20:06:38.532,CUST199,search/explore/categories,click
2023-06-04 04:52:25.048,CUST192,search/tag,view
2023-06-04 13:38:11.563,CUST167,search/tag,add_to_cart
2023-06-04 22:23:58.079,CUST153,category/list,click
2023-06-05 07:09:44.594,CUST168,category/category,view
2023-06-05 15:55:31.110,CUST192,list/list,purchase
2023-06-06 00:41:17.625,CUST173,blog/explore/tag,purchase
2023-06-06 09:27:04.141,CUST120,posts/wp-content/tag,view
2023-06-06 18:12:50.656,CUST150,wp-content/app,purchase
2023-06-07 02:58:37.172,CUST199,search,view
2023-06-07 11:44:23.687,CUST140,explore/posts,view
2023-06-07 20:30:10.203,CUST150,wp-content/categories/list,click
2023-06-08 05:15:56.718,CUST135,app,purchase
2023-06-08 14:01:43.234,CUST113,tag,add_to_cart
2023-06-08 22:47:29.749,CUST172,explore/posts/explore,purchase
2023-06-09 07:33:16.265,CUST190,main/app,click
